id,tipo,lat,lon,privada,personas,fecha
71270,"Escuelas del sector privado que combinan diversos niveles de educación",19.2800826,-99.6472379,1,6,2010-07-01
71509,"Escuelas de educación superior del sector privado",19.5767142,-99.0422955,1,7,2010-07-01
71522,"Escuelas de educación superior del sector público",19.5335772,-99.1866391,0,7,2010-07-01
71525,"Escuelas de educación superior del sector público",19.2570781,-99.5774109,0,7,2010-07-01
71547,"Escuelas de educación superior del sector privado",19.5956089,-99.2266003,1,7,2010-07-01
71548,"Escuelas de educación superior del sector privado",19.2768756,-99.5801865,1,7,2010-07-01
71549,"Escuelas de educación superior del sector privado",19.2694489,-99.7042073,1,7,2010-07-01
71573,"Escuelas de educación superior del sector privado",19.2617043,-99.6293638,1,7,2010-07-01
75608,"Escuelas de educación media superior del sector público",19.2792567,-99.6579915,0,7,2010-07-01
75663,"Escuelas del sector privado que combinan diversos niveles de educación",19.6330074,-99.0941134,1,6,2010-07-01
75771,"Escuelas de educación media superior del sector privado",19.5022927,-99.2600698,1,6,2010-07-01
75986,"Escuelas de educación media superior del sector público",19.3058638,-99.6447936,0,6,2010-07-01
75993,"Escuelas de educación media superior del sector público",19.2813656,-99.6323469,0,6,2010-07-01
75997,"Escuelas de educación media superior del sector público",19.5028689,-98.8845904,0,6,2010-07-01
76344,"Escuelas de educación media superior del sector público",19.6739522,-99.0054413,0,6,2010-07-01
76943,"Escuelas de educación superior del sector público",19.2861825,-99.6535321,0,7,2010-07-01
76979,"Escuelas de educación superior del sector privado",19.3025071,-98.8697514,1,6,2010-07-01
76980,"Escuelas de educación superior del sector privado",19.6415910,-99.1027518,1,7,2010-07-01
77712,"Escuelas de educación superior del sector público",19.6479665,-99.2271185,0,7,2010-07-01
77938,"Escuelas de educación media superior del sector público",19.2608528,-99.6440601,0,6,2010-07-01
77949,"Escuelas de educación superior del sector privado",19.5439947,-99.2147669,1,6,2010-07-01
78040,"Escuelas de educación superior del sector público",18.9675491,-99.6125551,0,6,2010-07-01
78063,"Escuelas de educación superior del sector privado",19.3999141,-99.2677971,1,7,2010-07-01
78070,"Escuelas de educación superior del sector privado",19.2523387,-98.9032471,1,6,2010-07-01
78071,"Escuelas de educación superior del sector privado",19.7427521,-99.1764341,1,6,2010-07-01
78076,"Escuelas de educación superior del sector privado",19.7914249,-99.8852232,1,7,2010-07-01
78084,"Escuelas de educación superior del sector privado",19.5707569,-99.7554370,1,7,2010-07-01
78091,"Escuelas de educación superior del sector privado",19.5081220,-99.2613472,1,7,2010-07-01
78092,"Escuelas de educación superior del sector privado",19.2492282,-99.6141436,1,7,2010-07-01
78093,"Escuelas de educación superior del sector privado",19.5031547,-98.8825476,1,7,2010-07-01
78094,"Escuelas de educación superior del sector privado",19.6268513,-99.0804354,1,7,2010-07-01
78118,"Escuelas de educación superior del sector privado",19.5333529,-99.1970633,1,6,2010-07-01
78119,"Escuelas de educación superior del sector público",19.5121905,-99.0378867,0,6,2010-07-01
78123,"Escuelas de educación superior del sector privado",19.2538346,-99.5753634,1,6,2010-07-01
78134,"Escuelas de educación superior del sector privado",19.5446782,-99.0545567,1,6,2010-07-01
78137,"Escuelas de educación superior del sector privado",19.5168647,-99.2143328,1,6,2010-07-01
78138,"Escuelas de educación superior del sector privado",19.2901115,-99.6577307,1,6,2010-07-01
78144,"Escuelas de educación superior del sector privado",19.2746928,-99.6631689,1,7,2010-07-01
78148,"Escuelas de educación superior del sector privado",19.4214835,-99.0168913,1,7,2010-07-01
78155,"Escuelas de educación superior del sector privado",19.6389370,-99.2060342,1,7,2010-07-01
78156,"Escuelas de educación superior del sector privado",19.5001813,-99.2427262,1,6,2010-07-01
78173,"Escuelas de educación superior del sector privado",19.5284798,-99.0641631,1,6,2010-07-01
78178,"Escuelas de educación superior del sector público",19.5153684,-99.0400808,0,6,2010-07-01
78184,"Escuelas de educación superior del sector público",19.6418961,-99.1279950,0,7,2010-07-01
78201,"Escuelas de educación superior del sector privado",19.5467054,-99.2393948,1,7,2010-07-01
78202,"Escuelas de educación superior del sector privado",19.5557593,-99.0189384,1,7,2010-07-01
78204,"Escuelas de educación superior del sector público",19.4035815,-98.9868930,0,7,2010-07-01
78205,"Escuelas de educación superior del sector privado",19.2797023,-98.9458328,1,6,2010-07-01
78206,"Escuelas de educación superior del sector público",19.3406446,-99.4774913,0,6,2010-07-01
78213,"Escuelas de educación superior del sector privado",19.5701418,-99.2023826,1,6,2010-07-01
78222,"Escuelas de educación superior del sector privado",19.2899444,-99.6483841,1,6,2010-07-01
78223,"Escuelas de educación superior del sector privado",19.3137476,-98.8946214,1,6,2010-07-01
78224,"Escuelas de educación superior del sector privado",19.4001353,-99.0021193,1,6,2010-07-01
62278,"Escuelas del sector privado que combinan diversos niveles de educación",19.4633591,-99.0560020,1,6,2011-03-01
59889,"Escuelas del sector privado que combinan diversos niveles de educación",19.5565010,-99.2353430,1,6,2014-12-01
60173,"Escuelas de educación media superior del sector público",19.8420337,-99.2416573,0,6,2014-12-01
60644,"Escuelas de educación media superior del sector público",19.2818492,-99.5742294,0,6,2014-12-01
61050,"Escuelas de educación media superior del sector público",19.5111229,-98.8316463,0,6,2014-12-01
61064,"Escuelas de educación media superior del sector privado",19.1778005,-99.4687743,1,6,2014-12-01
61626,"Escuelas de educación superior del sector público",19.5862233,-99.2838943,0,7,2014-12-01
62342,"Escuelas de educación media superior del sector público",19.4751647,-99.2452956,0,7,2014-12-01
62354,"Escuelas de educación media superior del sector público",19.3247046,-99.6690653,0,6,2014-12-01
62395,"Escuelas de educación superior del sector privado",19.6508901,-99.2077630,1,7,2014-12-01
62726,"Escuelas de educación preescolar del sector privado",19.6698712,-99.1798371,1,6,2014-12-01
62871,"Escuelas de educación media superior del sector público",19.6757654,-99.2116604,0,6,2014-12-01
62908,"Escuelas de educación preescolar del sector privado",19.2632123,-99.5901217,1,6,2014-12-01
62917,"Escuelas de educación preescolar del sector privado",19.3791515,-99.2972327,1,6,2014-12-01
63173,"Escuelas de educación media superior del sector público",19.5660353,-99.2026075,0,6,2014-12-01
64597,"Escuelas de educación técnica superior del sector público",19.2928335,-99.6472310,0,6,2014-12-01
65040,"Escuelas de educación media superior del sector público",19.6190942,-99.0119297,0,6,2014-12-01
69142,"Escuelas de educación secundaria general del sector público",19.2772913,-99.6497946,0,6,2014-12-01
69929,"Escuelas del sector privado que combinan diversos niveles de educación",19.4942627,-99.2610322,1,6,2014-12-01
70647,"Escuelas de educación superior del sector privado",19.3566646,-98.9848609,1,6,2014-12-01
70829,"Escuelas del sector privado que combinan diversos niveles de educación",19.6112740,-98.9912364,1,7,2014-12-01
71075,"Escuelas del sector privado que combinan diversos niveles de educación",19.6280105,-99.2009115,1,6,2014-12-01
71458,"Escuelas del sector privado que combinan diversos niveles de educación",19.3006510,-99.6323678,1,6,2014-12-01
71471,"Escuelas de educación superior del sector privado",19.2926422,-99.6501186,1,6,2014-12-01
71556,"Escuelas del sector privado que combinan diversos niveles de educación",19.5736664,-99.3025214,1,6,2014-12-01
71646,"Escuelas del sector privado que combinan diversos niveles de educación",19.6252844,-99.2017073,1,7,2014-12-01
75621,"Escuelas del sector privado que combinan diversos niveles de educación",19.2505438,-99.5951854,1,6,2014-12-01
75881,"Escuelas de educación superior del sector público",19.2833932,-99.6527408,0,7,2014-12-01
75989,"Escuelas de educación media superior del sector público",18.9607235,-99.5846341,0,6,2014-12-01
76313,"Escuelas de educación media superior del sector público",19.2952093,-99.6712739,0,6,2014-12-01
77228,"Escuelas de educación secundaria general del sector público",19.3998398,-98.9128180,0,6,2014-12-01
77694,"Escuelas de educación superior del sector público",19.6321572,-99.1143911,0,7,2014-12-01
77698,"Escuelas de educación superior del sector público",19.5092485,-99.0399374,0,7,2014-12-01
77704,"Escuelas de educación superior del sector público",19.3397417,-98.9545132,0,7,2014-12-01
77959,"Escuelas de educación superior del sector público",19.6438108,-99.2135669,0,6,2014-12-01
78065,"Escuelas de educación superior del sector público",19.4229562,-99.0227341,0,6,2014-12-01
78078,"Escuelas de educación superior del sector privado",19.6598281,-99.2230157,1,7,2014-12-01
78183,"Escuelas de educación superior del sector público",19.7145822,-98.9773522,0,6,2014-12-01
78203,"Escuelas de educación superior del sector privado",19.2883703,-99.6131112,1,7,2014-12-01
78208,"Escuelas de educación superior del sector público",19.6113172,-99.3402584,0,7,2014-12-01
78219,"Escuelas de educación superior del sector privado",19.2900642,-99.6437549,1,7,2014-12-01
78225,"Escuelas de educación superior del sector privado",19.2895436,-99.6486340,1,6,2014-12-01
69685,"Escuelas del sector privado que combinan diversos niveles de educación",19.3927603,-99.2910332,1,7,2016-01-01
71553,"Escuelas del sector privado que combinan diversos niveles de educación",19.6374629,-99.1072938,1,6,2016-01-01
70664,"Escuelas del sector privado que combinan diversos niveles de educación",19.5276892,-99.2270332,1,6,2016-10-01
70801,"Escuelas de educación superior del sector privado",19.5946404,-99.0448017,1,6,2017-03-01
70837,"Escuelas del sector privado que combinan diversos niveles de educación",19.5160532,-99.2470982,1,6,2017-03-01
70876,"Escuelas de educación preescolar del sector privado",19.5300849,-99.2519281,1,6,2017-03-01
60090,"Escuelas de educación superior del sector privado",19.2758789,-99.7179218,1,6,2019-04-01
62179,"Escuelas del sector privado que combinan diversos niveles de educación",19.5637047,-99.0458800,1,7,2019-04-01
62834,"Escuelas del sector privado que combinan diversos niveles de educación",19.2901850,-99.4494980,1,6,2019-04-01
63491,"Escuelas del sector privado que combinan diversos niveles de educación",19.5674039,-99.2946744,1,6,2019-04-01
70846,"Escuelas de educación superior del sector privado",19.4005886,-99.2621634,1,6,2019-04-01
77119,"Escuelas de educación superior del sector privado",19.4779533,-99.2277723,1,7,2019-04-01
62370,"Escuelas de educación media superior del sector público",19.2708228,-99.6017541,0,6,2019-11-01
62389,"Escuelas de educación media superior del sector público",19.2708613,-99.6017540,0,6,2019-11-01
63163,"Escuelas de educación media superior del sector público",19.6070110,-99.2314113,0,6,2019-11-01
64692,"Escuelas de educación superior del sector público",19.7992428,-99.8784484,0,6,2019-11-01
64717,"Escuelas de educación superior del sector público",19.2771185,-99.6478584,0,6,2019-11-01
69450,"Escuelas de educación secundaria general del sector público",19.3010011,-98.8593317,0,6,2019-11-01
70314,"Escuelas de educación superior del sector público",19.3101026,-99.6388654,0,6,2019-11-01
75654,"Escuelas del sector privado que combinan diversos niveles de educación",19.5220279,-99.2200309,1,6,2019-11-01
75990,"Escuelas de educación media superior del sector público",18.9607235,-99.5846341,0,6,2019-11-01
77692,"Escuelas de educación superior del sector público",19.2347580,-98.8413891,0,6,2019-11-01
77711,"Escuelas de educación superior del sector privado",19.5805502,-99.2625351,1,6,2019-11-01
78044,"Escuelas de educación superior del sector privado",19.2942399,-99.7038278,1,6,2019-11-01
78066,"Escuelas de educación superior del sector público",19.4225696,-98.9880836,0,6,2019-11-01
78221,"Escuelas de educación superior del sector privado",19.6368049,-99.0104713,1,6,2019-11-01
78185,"Escuelas de educación superior del sector público",19.3398255,-99.7412656,0,7,2020-04-01
78237,"Escuelas de educación superior del sector público",19.6439095,-99.1309807,0,7,2020-04-01
78357,"Escuelas de educación superior del sector público",19.4029946,-98.9865137,0,7,2020-04-01
78358,"Escuelas de educación superior del sector público",19.7034552,-98.9787688,0,7,2020-04-01
78359,"Escuelas de educación superior del sector público",19.3405302,-99.4774116,0,7,2020-04-01
78360,"Escuelas de educación superior del sector público",19.6133181,-99.3397794,0,7,2020-04-01
61665,"Escuelas de educación superior del sector privado",19.4147596,-99.5839238,1,6,2020-11-01
71369,"Escuelas del sector privado que combinan diversos niveles de educación",19.2917735,-99.7010267,1,6,2020-11-01
71523,"Escuelas de educación superior del sector público",19.5345532,-99.1884680,0,7,2020-11-01
71524,"Escuelas de educación superior del sector público",19.2578280,-99.5773597,0,7,2020-11-01
77693,"Escuelas de educación superior del sector público",19.6322382,-99.1147487,0,7,2020-11-01
77696,"Escuelas de educación superior del sector público",19.6474767,-99.2271044,0,7,2020-11-01
77697,"Escuelas de educación superior del sector público",19.5114009,-99.0450416,0,7,2020-11-01
77700,"Escuelas de educación superior del sector público",19.1939646,-99.4293788,0,6,2020-11-01
77701,"Escuelas de educación superior del sector público",19.3408369,-98.9550366,0,6,2020-11-01
78082,"Escuelas de educación técnica superior del sector público",19.5193138,-99.2224049,0,7,2021-05-01
63250,"Escuelas del sector privado que combinan diversos niveles de educación",19.3968957,-99.2713636,1,7,2023-11-01
71076,"Escuelas de educación preescolar del sector privado",19.2932366,-99.6922787,1,6,2023-11-01
75809,"Escuelas del sector privado que combinan diversos niveles de educación",19.6376039,-99.1082351,1,6,2023-11-01
78090,"Escuelas de educación superior del sector privado",19.5075510,-99.2616248,1,7,2023-11-01
78614,"Escuelas del sector privado que combinan diversos niveles de educación",19.6856969,-101.1484113,1,6,2010-07-01
78646,"Escuelas de educación media superior del sector público",19.9860878,-102.7110634,0,6,2010-07-01
78647,"Escuelas de educación media superior del sector público",19.6865827,-101.2375574,0,6,2010-07-01
78979,"Escuelas de educación media superior del sector público",19.7201650,-101.1499735,0,6,2010-07-01
79066,"Escuelas del sector privado que combinan diversos niveles de educación",19.9822068,-102.2910770,1,6,2010-07-01
79115,"Escuelas de educación media superior del sector público",17.9602941,-102.2144788,0,6,2010-07-01
79269,"Escuelas de educación superior del sector privado",19.7014387,-101.1840436,1,6,2010-07-01
79352,"Escuelas de educación media superior del sector público",19.4174160,-102.0311943,0,6,2010-07-01
79385,"Escuelas de educación media superior del sector público",19.6515764,-101.2002208,0,6,2010-07-01
79451,"Escuelas del sector privado que combinan diversos niveles de educación",19.4162359,-102.0320420,1,6,2010-07-01
79496,"Escuelas del sector privado que combinan diversos niveles de educación",19.3997725,-102.0460299,1,6,2010-07-01
79525,"Escuelas del sector privado que combinan diversos niveles de educación",19.7024063,-101.1813375,1,6,2010-07-01
80179,"Escuelas de educación media superior del sector privado",19.7056770,-101.1880018,1,6,2010-07-01
81487,"Escuelas de educación secundaria general del sector público",19.4100498,-102.0467298,0,6,2010-07-01
81559,"Escuelas de educación secundaria general del sector público",19.6970024,-101.1762523,0,6,2010-07-01
81599,"Escuelas de educación secundaria general del sector público",19.4389912,-100.3545071,0,6,2010-07-01
81629,"Escuelas de educación secundaria general del sector público",19.4301981,-100.3749941,0,6,2010-07-01
81678,"Escuelas de educación secundaria técnica del sector público",19.4020668,-102.0417564,0,6,2010-07-01
81740,"Escuelas de educación secundaria técnica del sector público",19.0776246,-102.3533377,0,6,2010-07-01
81741,"Escuelas de educación secundaria técnica del sector público",19.0776554,-102.3533873,0,6,2010-07-01
81916,"Escuelas de educación superior del sector público",19.6963978,-101.1803490,0,7,2010-07-01
81917,"Escuelas de educación superior del sector público",19.6978129,-101.1784969,0,6,2010-07-01
81919,"Escuelas de educación superior del sector público",19.6965329,-101.1668040,0,6,2010-07-01
81921,"Escuelas de educación superior del sector público",19.6974146,-101.1785715,0,7,2010-07-01
81922,"Escuelas de educación superior del sector público",19.7189883,-101.1869907,0,6,2010-07-01
81923,"Escuelas de educación superior del sector público",19.6977700,-101.1675100,0,6,2010-07-01
81924,"Escuelas de educación superior del sector público",19.6993486,-101.1824795,0,6,2010-07-01
82079,"Escuelas del sector privado que combinan diversos niveles de educación",19.7060373,-101.1799479,1,6,2010-07-01
82080,"Escuelas del sector privado que combinan diversos niveles de educación",19.6961136,-101.1837796,1,6,2010-07-01
82239,"Escuelas del sector privado que combinan diversos niveles de educación",19.6756109,-101.2355940,1,6,2010-07-01
82257,"Escuelas del sector privado que combinan diversos niveles de educación",19.6685297,-101.2028068,1,6,2010-07-01
82260,"Escuelas del sector privado que combinan diversos niveles de educación",19.4040907,-102.0529055,1,6,2010-07-01
82268,"Escuelas del sector privado que combinan diversos niveles de educación",19.6861514,-101.1585991,1,6,2010-07-01
82287,"Escuelas de educación superior del sector público",19.6854694,-101.1957701,0,6,2010-07-01
82300,"Escuelas de educación superior del sector privado",19.6932400,-101.1778144,1,7,2010-07-01
82362,"Escuelas de educación primaria del sector privado",19.4099277,-102.0627237,1,6,2010-07-01
82380,"Escuelas de educación superior del sector público",20.3642836,-102.0426539,0,6,2010-07-01
82383,"Escuelas de educación superior del sector público",19.7230395,-101.1865454,0,7,2010-07-01
82389,"Escuelas de educación superior del sector privado",19.6573260,-101.1655274,1,6,2010-07-01
83798,"Escuelas de educación media superior del sector público",19.7098076,-101.1650697,0,6,2010-07-01
83806,"Escuelas de educación media superior del sector público",19.6924207,-101.2162798,0,6,2010-07-01
83809,"Escuelas de educación media superior del sector público",19.6964419,-101.1773763,0,6,2010-07-01
83963,"Escuelas de educación secundaria general del sector público",19.7131673,-101.2046549,0,6,2010-07-01
83966,"Escuelas de educación secundaria general del sector público",19.5192720,-101.6145229,0,6,2010-07-01
84073,"Escuelas de educación superior del sector público",19.9834875,-102.7076499,0,6,2010-07-01
84187,"Escuelas de educación superior del sector privado",19.6852802,-101.1642312,1,6,2010-07-01
84192,"Escuelas de educación superior del sector privado",19.9853505,-102.2841429,1,6,2010-07-01
84195,"Escuelas de educación superior del sector privado",19.4257996,-102.0473662,1,7,2010-07-01
84201,"Escuelas de educación superior del sector privado",19.6984184,-101.2368890,1,7,2010-07-01
84213,"Escuelas de educación superior del sector privado",19.7022822,-101.1810289,1,6,2010-07-01
84222,"Escuelas de educación superior del sector público",19.6850541,-101.2327041,0,6,2010-07-01
84237,"Escuelas de educación superior del sector público",19.7261061,-101.1645388,0,7,2010-07-01
84249,"Escuelas de educación superior del sector privado",19.6752658,-101.1808374,1,7,2010-07-01
84253,"Escuelas de educación superior del sector privado",19.6851620,-100.5612887,1,6,2010-07-01
78636,"Escuelas del sector privado que combinan diversos niveles de educación",19.4055511,-102.0664460,1,6,2014-12-01
79360,"Escuelas de educación media superior del sector público",19.1146576,-102.3749385,0,6,2014-12-01
79583,"Escuelas del sector privado que combinan diversos niveles de educación",20.3412659,-102.0386819,1,6,2014-12-01
79683,"Escuelas de educación superior del sector público",19.7028819,-101.1807374,0,6,2014-12-01
81462,"Escuelas de educación secundaria técnica del sector público",19.6581025,-101.2287043,0,6,2014-12-01
84200,"Escuelas de educación superior del sector privado",19.7608333,-101.1813889,1,6,2014-12-01
79662,"Escuelas de educación superior del sector público",19.6911430,-101.2047605,0,6,2016-01-01
81915,"Escuelas de educación superior del sector público",19.3955613,-102.0574182,0,6,2016-01-01
81926,"Escuelas de educación superior del sector público",19.7006096,-101.1779567,0,7,2016-01-01
83800,"Escuelas de educación media superior del sector público",19.4146250,-102.0466856,0,6,2016-01-01
83812,"Escuelas de educación media superior del sector público",19.4161025,-102.0464955,0,6,2016-01-01
83815,"Escuelas de educación media superior del sector público",19.7029767,-101.1955949,0,6,2016-01-01
79918,"Escuelas de educación técnica superior del sector público",17.9401938,-102.1821787,0,6,2019-11-01
84072,"Escuelas de educación superior del sector público",17.9738642,-102.2318059,0,7,2019-11-01
82381,"Escuelas de educación superior del sector público",20.3642711,-102.0426415,0,6,2020-11-01
82382,"Escuelas de educación superior del sector público",17.9738625,-102.2317014,0,6,2020-11-01
79657,"Escuelas de educación media superior del sector privado",19.6764909,-101.2252770,1,7,2023-11-01
84196,"Escuelas de educación superior del sector privado",19.4134950,-102.0571333,1,6,2023-11-01
84236,"Escuelas de educación técnica superior del sector privado",19.7257145,-101.1639658,1,6,2023-11-01
84371,"Escuelas de educación superior del sector público",18.9863773,-99.2346228,0,6,2010-07-01
84397,"Escuelas de educación media superior del sector público",18.7968549,-98.9287891,0,6,2010-07-01
84399,"Escuelas de educación media superior del sector público",18.8968478,-99.1630259,0,6,2010-07-01
84527,"Escuelas de educación superior del sector público",18.9830178,-99.2359812,0,6,2010-07-01
84588,"Escuelas de educación media superior del sector público",18.9193873,-99.1690826,0,6,2010-07-01
84724,"Escuelas de educación media superior del sector público",18.7995508,-99.2330931,0,6,2010-07-01
84836,"Escuelas de educación media superior del sector público",18.9638656,-99.2383722,0,6,2010-07-01
84847,"Escuelas de educación media superior del sector público",18.8961740,-99.2266284,0,6,2010-07-01
84872,"Escuelas del sector privado que combinan diversos niveles de educación",18.8456123,-98.9513682,1,6,2010-07-01
84942,"Escuelas del sector privado que combinan diversos niveles de educación",18.8204896,-98.9527982,1,6,2010-07-01
84988,"Escuelas del sector privado que combinan diversos niveles de educación",18.9481810,-99.2254990,1,6,2010-07-01
85380,"Escuelas de educación media superior del sector público",18.6257060,-99.3217188,0,6,2010-07-01
85911,"Escuelas de educación secundaria general del sector público",18.8042643,-98.9471452,0,6,2010-07-01
85988,"Escuelas de educación secundaria técnica del sector público",18.9251138,-99.1828154,0,6,2010-07-01
85989,"Escuelas de educación secundaria técnica del sector público",18.8503233,-98.9526723,0,6,2010-07-01
86131,"Escuelas de educación superior del sector público",18.9799152,-99.2370860,0,6,2010-07-01
86132,"Escuelas de educación superior del sector público",18.9287986,-99.2125647,0,6,2010-07-01
86135,"Escuelas de educación superior del sector público",18.9811686,-99.2359866,0,6,2010-07-01
86136,"Escuelas de educación superior del sector público",18.9293612,-99.2100074,0,6,2010-07-01
86236,"Escuelas de educación superior del sector público",18.8404622,-99.2350259,0,7,2010-07-01
86277,"Escuelas de educación superior del sector privado",18.9513445,-99.2455356,1,7,2010-07-01
86308,"Escuelas de educación superior del sector público",18.6526409,-99.1846910,0,7,2010-07-01
86311,"Escuelas de educación superior del sector privado",18.8059660,-99.2213961,1,6,2010-07-01
86838,"Escuelas de educación media superior del sector público",18.9195124,-99.1958983,0,6,2010-07-01
86848,"Escuelas de educación media superior del sector público",18.9195118,-99.1959088,0,6,2010-07-01
86963,"Escuelas de educación superior del sector privado",18.9292065,-99.2211726,1,6,2010-07-01
87004,"Escuelas de educación superior del sector privado",18.9406611,-99.2459140,1,6,2010-07-01
87016,"Escuelas de educación superior del sector privado",18.9520511,-99.2327438,1,7,2010-07-01
87017,"Escuelas de educación superior del sector privado",18.9617263,-99.2289834,1,7,2010-07-01
87018,"Escuelas de educación superior del sector privado",18.7965769,-98.9184234,1,6,2010-07-01
84584,"Escuelas de educación media superior del sector público",18.9256604,-99.2505498,0,6,2014-12-01
84586,"Escuelas de educación media superior del sector público",18.9256604,-99.2505498,0,6,2014-12-01
84699,"Escuelas de educación superior del sector privado",18.9057195,-99.2329814,1,6,2014-12-01
84900,"Escuelas del sector privado que combinan diversos niveles de educación",18.9055167,-99.2281441,1,6,2014-12-01
85965,"Escuelas de educación secundaria técnica del sector público",18.8502765,-98.9527213,0,6,2014-12-01
85980,"Escuelas de educación secundaria técnica del sector público",18.8813796,-99.2202543,0,6,2014-12-01
86128,"Escuelas de educación superior del sector público",18.9816227,-99.2333401,0,6,2014-12-01
86137,"Escuelas de educación superior del sector público",18.9298204,-99.2114973,0,6,2014-12-01
86138,"Escuelas de educación superior del sector público",18.9796278,-99.2353849,0,6,2014-12-01
86996,"Escuelas de educación superior del sector privado",18.8323374,-99.2149881,1,6,2014-12-01
86999,"Escuelas de educación superior del sector privado",18.9229225,-99.2322226,1,6,2019-04-01
84519,"Escuelas de educación media superior del sector público",18.6235487,-99.2017184,0,6,2019-11-01
84589,"Escuelas de educación media superior del sector público",18.9191474,-99.1693251,0,6,2019-11-01
85298,"Escuelas de educación media superior del sector público",18.9858863,-99.2344931,0,6,2019-11-01
85300,"Escuelas de educación superior del sector público",18.9701187,-99.2443016,0,6,2019-11-01
86130,"Escuelas de educación superior del sector público",18.9817865,-99.2398396,0,6,2019-11-01
86134,"Escuelas de educación superior del sector público",18.8017232,-98.9317963,0,6,2019-11-01
86229,"Escuelas de educación superior del sector público",18.9793082,-99.2365043,0,6,2019-11-01
84694,"Escuelas de educación superior del sector público",18.8769316,-99.2203294,0,6,2020-11-01
86307,"Escuelas de educación superior del sector público",18.6529593,-99.1847419,0,7,2020-11-01
87147,"Escuelas de educación media superior del sector público",21.5852097,-104.8346261,0,6,2010-07-01
87203,"Escuelas de educación media superior del sector público",21.4787572,-104.8929083,0,6,2010-07-01
87209,"Escuelas de educación superior del sector público",21.4921434,-104.8943456,0,7,2010-07-01
87257,"Escuelas de educación media superior del sector público",21.5260747,-104.8802904,0,6,2010-07-01
87262,"Escuelas de educación media superior del sector público",21.4784014,-104.8531863,0,6,2010-07-01
87306,"Escuelas del sector privado que combinan diversos niveles de educación",21.4462445,-104.8503092,1,6,2010-07-01
87940,"Escuelas de educación secundaria general del sector público",21.5120095,-104.8855480,0,6,2010-07-01
87969,"Escuelas de educación secundaria técnica del sector público",21.4862849,-104.8729782,0,6,2010-07-01
87989,"Escuelas de educación secundaria técnica del sector público",21.4438229,-104.9002435,0,6,2010-07-01
88203,"Escuelas de educación superior del sector público",21.4769563,-104.8666195,0,7,2010-07-01
88660,"Escuelas de educación superior del sector privado",21.5030148,-104.8951511,1,6,2010-07-01
88789,"Escuelas de educación media superior del sector público",21.4949725,-104.8918393,0,6,2010-07-01
88794,"Escuelas de educación media superior del sector público",21.5135668,-104.8848095,0,6,2010-07-01
88845,"Escuelas de educación superior del sector privado",21.4868251,-104.8872076,1,6,2010-07-01
88861,"Escuelas de educación superior del sector privado",21.5039550,-104.8887409,1,6,2010-07-01
88862,"Escuelas de educación superior del sector privado",21.5059156,-104.8945661,1,6,2010-07-01
87208,"Escuelas de educación primaria del sector privado",21.5017041,-104.9022663,1,6,2014-12-01
87246,"Escuelas de educación media superior del sector público",21.4996466,-104.8992299,0,7,2014-12-01
87314,"Escuelas de educación primaria del sector privado",21.5000910,-104.9012339,1,6,2014-12-01
88716,"Escuelas de educación superior del sector público",21.4877878,-104.8898278,0,6,2016-01-01
88857,"Escuelas de educación superior del sector público",20.7097048,-105.2846791,0,6,2019-11-01
88858,"Escuelas de educación superior del sector público",20.7096978,-105.2839475,0,6,2020-04-01
88859,"Escuelas de educación superior del sector público",21.8197130,-105.1882780,0,6,2020-04-01
88860,"Escuelas de educación superior del sector público",21.4240520,-104.8985350,0,7,2020-04-01
88832,"Escuelas de educación superior del sector privado",21.4774113,-104.8588439,1,6,2020-11-01
89020,"Escuelas de educación superior del sector privado",25.6683043,-100.3234259,1,6,2010-07-01
89049,"Escuelas del sector privado que combinan diversos niveles de educación",25.6760516,-100.4572453,1,6,2010-07-01
89050,"Escuelas del sector privado que combinan diversos niveles de educación",25.6353895,-100.3775208,1,6,2010-07-01
89060,"Otros servicios educativos proporcionados por el sector privado",25.6668751,-100.3449961,1,6,2010-07-01
89311,"Escuelas del sector privado que combinan diversos niveles de educación",25.5511185,-100.2253089,1,6,2010-07-01
89334,"Escuelas de educación media superior del sector público",25.7878516,-100.3293117,0,6,2010-07-01
89345,"Escuelas de educación media superior del sector público",25.6810671,-100.2087136,0,6,2010-07-01
89374,"Escuelas de educación media superior del sector privado",25.6731965,-100.3208431,1,6,2010-07-01
89388,"Escuelas de educación superior del sector privado",25.6646078,-100.4491599,1,6,2010-07-01
89530,"Escuelas del sector privado que combinan diversos niveles de educación",25.6395386,-100.3412871,1,6,2010-07-01
89576,"Escuelas de educación superior del sector privado",25.6538101,-100.2888226,1,6,2010-07-01
89628,"Escuelas del sector privado que combinan diversos niveles de educación",25.7215801,-100.4004151,1,6,2010-07-01
89692,"Escuelas del sector privado que combinan diversos niveles de educación",25.6780355,-100.3524374,1,6,2010-07-01
89696,"Escuelas del sector privado que combinan diversos niveles de educación",25.6505494,-100.3293713,1,6,2010-07-01
89705,"Escuelas de educación media superior del sector público",25.6555792,-100.2101062,0,6,2010-07-01
89706,"Escuelas de educación media superior del sector público",25.6618498,-100.4124310,0,6,2010-07-01
89707,"Escuelas de educación media superior del sector público",25.6618490,-100.4124285,0,6,2010-07-01
89726,"Escuelas del sector privado que combinan diversos niveles de educación",25.6714767,-100.2583742,1,7,2010-07-01
89835,"Escuelas del sector privado que combinan diversos niveles de educación",25.6619797,-100.4472905,1,7,2010-07-01
